ud.car_no,_c1,dd
皖SH178E,3,0.6000000000000001
皖SH358H,4,0.8
皖SH6118,1,0.2
皖SH7252,1,0.2
皖SH820K,2,0.4
皖SHS365,2,0.4
皖SHU587,2,0.4
皖SHY070,1,0.2
皖SJ186Z,1,0.2
皖SJ986G,1,0.2
皖SJC280,1,0.2
皖SJW508,1,0.2
皖SK278W,1,0.2
皖SK6183,1,0.2
皖SKJ766,1,0.2
皖SKK269,2,0.4
皖SKM998,1,0.2
皖SL089F,46,9.200000000000001
皖SL116T,2,0.4
皖SL1817,1,0.2
皖SL1860,1,0.2
皖SL188W,1,0.2
皖SL4976,1,0.2
皖SL6862,2,0.4
皖SL887J,1,0.2
皖SL925C,2,0.4
皖SLC529,1,0.2
皖SLC821,2,0.4
皖SLF892,1,0.2
皖SLH003,7,1.4000000000000001
皖SLH672,1,0.2
皖SLM332,1,0.2
皖SLY293,3,0.6000000000000001
皖SM088W,1,0.2
皖SM1353,1,0.2
皖SM1J11,1,0.2
皖SM6301,1,0.2
皖SM6648,1,0.2
皖SMB066,2,0.4
皖SMT838,1,0.2
皖SN0923,3,0.6000000000000001
皖SN7019,1,0.2
皖SPJ686,1,0.2
皖SPM588,2,0.4
皖SQ5391,1,0.2
皖SQ6887,3,0.6000000000000001
皖SQ8382,16,3.2
皖SQ8539,4,0.8
皖SR0768,5,1.0
皖SR1026,2,0.4
皖SR212Y,1,0.2
皖SR3966,1,0.2
皖SR7986,2,0.4
皖SRD363,1,0.2
皖SS5820,4,0.8
皖SS599K,1,0.2
皖SS8528,1,0.2
皖SS9630,4,0.8
皖SS9979,1,0.2
皖SSB800,1,0.2
皖SSF610,2,0.4
皖SSG778,4,0.8
皖SSZ722,1,0.2
皖STE008,1,0.2
皖STW918,1,0.2
皖SU0862,1,0.2
皖SU168G,1,0.2
皖SU360H,1,0.2
皖SU6492,1,0.2
皖SU989L,2,0.4
皖SUN895,2,0.4
皖SUV282,1,0.2
皖SUX599,1,0.2
皖SV1870,1,0.2
皖SV5550,3,0.6000000000000001
皖SV7573,2,0.4
皖SV818C,2,0.4
皖SV886U,3,0.6000000000000001
皖SVR369,2,0.4
皖SW280W,4,0.8
皖SW6066,1,0.2
皖SW6E99,1,0.2
皖SW721X,6,1.2000000000000002
皖SWF765,1,0.2
皖SWF780,3,0.6000000000000001
皖SWH007,2,0.4
皖SWH339,7,1.4000000000000001
皖SWM695,4,0.8
皖SWW265,2,0.4
皖SX0671,4,0.8
皖SX122Z,2,0.4
皖SX606W,2,0.4
皖SX6G86,1,0.2
皖SX8885,15,3.0
皖SXH175,2,0.4
皖SXH877,1,0.2
皖SXL579,2,0.4
皖SXL711,1,0.2
皖SXR805,1,0.2
皖SXW118,1,0.2
皖SY007F,1,0.2
皖SY1512,4,0.8
皖SY558P,6,1.2000000000000002
皖SY6602,2,0.4
皖SY8578,1,0.2
皖SY9513,4,0.8
皖SYE118,1,0.2
皖SYL845,1,0.2
皖SYL956,2,0.4
皖SYT750,1,0.2
皖SYU428,1,0.2
皖SYU812,1,0.2
皖SZ1171,1,0.2
皖SZ2G28,2,0.4
皖SZ5066,1,0.2
皖SZ7359,1,0.2
皖SZ8519,1,0.2
皖SZS995,1,0.2
皖SZX519,1,0.2
皖SZX813,1,0.2
粤 B57AB1,1,0.2
粤A000P2,1,0.2
粤A002JU,3,0.6000000000000001
粤A0071W,2,0.4
粤A007QH,5,1.0
粤A0082K,2,0.4
粤A0088H,2,0.4
粤A008PE,2,0.4
粤A0099X,13,2.6
粤A00B07,2,0.4
粤A010DP,4,0.8
粤A011XR,1,0.2
粤A013T5,3,0.6000000000000001
粤A014N2,1,0.2
粤A015SB,1,0.2
粤A015VB,1,0.2
粤A016LZ,1,0.2
粤A016SW,6,1.2000000000000002
粤A017SC,3,0.6000000000000001
粤A018RC,20,4.0
粤A021NN,14,2.8000000000000003
粤A023TJ,1,0.2
粤A0260Z,3,0.6000000000000001
粤A026Q3,10,2.0
粤A027B8,1,0.2
粤A0286U,7,1.4000000000000001
粤A0286Z,1,0.2
粤A028L2,1,0.2
粤A028Z1,1,0.2
粤A029PM,1,0.2
粤A0313P,1,0.2
粤A0314G,1,0.2
粤A0326T,5,1.0
粤A032CQ,3,0.6000000000000001
粤A032ZY,3,0.6000000000000001
粤A033H8,15,3.0
粤A035XR,1,0.2
粤A036LS,1,0.2
粤A038UR,1,0.2
粤A0397K,8,1.6
粤A0512E,1,0.2
粤A0517Y,1,0.2
粤A051FQ,2,0.4
粤A053XP,1,0.2
粤A056BM,10,2.0
粤A05781,3,0.6000000000000001
粤A058H2,1,0.2
粤A0590P,1,0.2
粤A0590W,2,0.4
粤A0595M,2,0.4
粤A0622M,1,0.2
粤A062FY,3,0.6000000000000001
粤A062N1,1,0.2
粤A068G8,3,0.6000000000000001
粤A06X57,1,0.2
粤A06Y51,1,0.2
粤A07374,4,0.8
粤A0753X,2,0.4
粤A078ZF,6,1.2000000000000002
粤A0793R,2,0.4
粤A07D18,1,0.2
粤A080Q8,10,2.0
粤A083TW,1,0.2
粤A085WE,3,0.6000000000000001
粤A0876D,2,0.4
粤A087VY,3,0.6000000000000001
粤A088SQ,1,0.2
粤A08G62,4,0.8
粤A0924H,2,0.4
粤A092ZN,2,0.4
粤A094SP,3,0.6000000000000001
粤A095PT,9,1.8
粤A097VH,3,0.6000000000000001
粤A097XR,1,0.2
粤A098D5,4,0.8
粤A098WQ,1,0.2
粤A09F16,4,0.8
粤A09R38,3,0.6000000000000001
粤A0A0C2,4,0.8
粤A0A6A6,2,0.4
粤A0A6S8,1,0.2
粤A0AC07,2,0.4
粤A0AK98,1,0.2
粤A0AY80,1,0.2
粤A0B1P8,1,0.2
粤A0B4X6,2,0.4
粤A0B5A9,2,0.4
粤A0B6J7,4,0.8
粤A0B7L6,1,0.2
粤A0B9X9,1,0.2
粤A0BA89,1,0.2
粤A0BB46,1,0.2
粤A0BC92,3,0.6000000000000001
粤A0BG87,1,0.2
粤A0BM38,2,0.4
粤A0BR60,1,0.2
粤A0BY02,1,0.2
粤A0BZ29,8,1.6
粤A0C1M9,2,0.4
粤A0C2J0,1,0.2
粤A0C3C5,1,0.2
粤A0C563,25,5.0
粤A0C5A7,1,0.2
粤A0C7T4,8,1.6
粤A0CA87,1,0.2
粤A0CB63,1,0.2
粤A0D3K1,1,0.2
粤A0D5N0,1,0.2
粤A0D6N1,2,0.4
粤A0D6N5,3,0.6000000000000001
粤A0D7G2,4,0.8
粤A0D7H9,1,0.2
粤A0D8D5,27,5.4
粤A0D9M6,22,4.4
粤A0DB88,4,0.8
粤A0DM34,13,2.6
粤A0DY18,1,0.2
粤A0E0B5,4,0.8
粤A0E1K2,1,0.2
粤A0E2F6,2,0.4
粤A0E3L0,2,0.4
粤A0E7R2,5,1.0
粤A0E8A0,16,3.2
粤A0EA14,2,0.4
粤A0ED75,1,0.2
粤A0EN75,1,0.2
粤A0EP67,1,0.2
粤A0ER44,3,0.6000000000000001
粤A0ES96,1,0.2
粤A0EX53,3,0.6000000000000001
粤A0F1B2,3,0.6000000000000001
粤A0F2F3,1,0.2
粤A0F2P6,1,0.2
粤A0F2W1,4,0.8
粤A0F3C6,1,0.2
粤A0FA94,1,0.2
粤A0FC26,1,0.2
粤A0FD41,1,0.2
粤A0FV79,9,1.8
粤A0FW15,2,0.4
粤A0FX50,4,0.8
粤A0G0Y1,2,0.4
粤A0G6F2,1,0.2
粤A0G6L3,2,0.4
粤A0G7F6,3,0.6000000000000001
粤A0GB15,1,0.2
粤A0GB17,3,0.6000000000000001
粤A0GB32,1,0.2
粤A0GP92,2,0.4
粤A0GZ81,1,0.2
粤A0H0D8,2,0.4
粤A0H1A6,1,0.2
粤A0H1G8,1,0.2
粤A0H51E,1,0.2
粤A0H6H4,1,0.2
粤A0H7U2,1,0.2
粤A0HR06,1,0.2
粤A0J7C3,1,0.2
粤A0J7U9,4,0.8
粤A0J8Y8,1,0.2
粤A0J9U2,1,0.2
粤A0JC08,1,0.2
粤A0K0P7,4,0.8
粤A0K7M6,1,0.2
粤A0K7Z8,1,0.2
粤A0K8P0,1,0.2
粤A0KM46,3,0.6000000000000001
粤A0KU53,2,0.4
粤A0KW38,7,1.4000000000000001
粤A0KX50,3,0.6000000000000001
粤A0KX58,5,1.0
粤A0L1D3,1,0.2
粤A0L1H8,10,2.0
粤A0LB18,1,0.2
粤A0LB70,1,0.2
粤A0LL87,1,0.2
粤A0LQ10,1,0.2
粤A0LT52,1,0.2
粤A0LV06,1,0.2
粤A0LW08,4,0.8
粤A0M6R3,3,0.6000000000000001
粤A0M7D7,2,0.4
粤A0M7H8,1,0.2
粤A0MF15,6,1.2000000000000002
粤A0ML70,1,0.2
粤A0MR26,2,0.4
粤A0MR69,2,0.4
粤A0MU35,1,0.2
粤A0N1M8,3,0.6000000000000001
粤A0NA15,10,2.0
粤A0NB48,2,0.4
粤A0NC73,4,0.8
粤A0NH92,1,0.2
粤A0NK51,4,0.8
粤A0NN36,3,0.6000000000000001
粤A0NR42,1,0.2
粤A0NR59,3,0.6000000000000001
粤A0NR99,1,0.2
粤A0NX36,1,0.2
粤A0NZ32,6,1.2000000000000002
粤A0P1C3,1,0.2
粤A0P2Z6,3,0.6000000000000001
粤A0P6L9,8,1.6
粤A0P6Q6,1,0.2
粤A0PD09,2,0.4
粤A0PD11,1,0.2
粤A0PD13,1,0.2
粤A0PG34,1,0.2
粤A0PJ96,1,0.2
粤A0PM97,1,0.2
粤A0PN20,1,0.2
粤A0PT83,3,0.6000000000000001
粤A0Q0P1,1,0.2
粤A0Q1W9,1,0.2
粤A0Q2D0,1,0.2
粤A0Q7K1,1,0.2
粤A0Q7N6,6,1.2000000000000002
粤A0Q9P1,1,0.2
粤A0Q9W1,1,0.2
粤A0QD28,9,1.8
粤A0QR27,2,0.4
粤A0QR60,3,0.6000000000000001
粤A0QS58,1,0.2
粤A0QU93,1,0.2
粤A0QW47,3,0.6000000000000001
粤A0QZ43,2,0.4
粤A0R0U6,1,0.2
粤A0R5U8,4,0.8
粤A0R6C7,1,0.2
粤A0R6U2,4,0.8
粤A0R8D9,2,0.4
粤A0RE23,5,1.0
粤A0RF96,1,0.2
粤A0RP47,3,0.6000000000000001
粤A0RQ21,6,1.2000000000000002
粤A0RV03,1,0.2
粤A0RV37,1,0.2
粤A0RY54,1,0.2
粤A0S0P5,2,0.4
粤A0S9H9,4,0.8
粤A0SD12,8,1.6
粤A0ST65,1,0.2
粤A0SW31,1,0.2
粤A0SX59,1,0.2
粤A0SY07,4,0.8
粤A0T4T3,1,0.2
粤A0T5K6,3,0.6000000000000001
粤A0T6X7,3,0.6000000000000001
粤A0T7Q7,2,0.4
粤A0TE59,3,0.6000000000000001
粤A0TM95,1,0.2
粤A0TP08,2,0.4
粤A0TT60,2,0.4
粤A0TW42,1,0.2
粤A0TZ09,1,0.2
粤A0TZ17,1,0.2
粤A0TZ83,2,0.4
粤A0U1A0,2,0.4
粤A0U3F1,1,0.2
粤A0U3W3,31,6.2
粤A0U9V0,1,0.2
粤A0UG30,1,0.2
粤A0UQ80,3,0.6000000000000001
粤A0UX99,6,1.2000000000000002
粤A0V2B5,2,0.4
粤A0V2Z0,1,0.2
粤A0V3Y5,2,0.4
粤A0V5D9,6,1.2000000000000002
粤A0V8A6,4,0.8
粤A0V9P5,1,0.2
粤A0VE69,4,0.8
粤A0VH25,4,0.8
粤A0VM85,1,0.2
粤A0VS58,1,0.2
粤A0VX85,1,0.2
粤A0W0E1,1,0.2
粤A0W8H8,2,0.4
粤A0W9H7,1,0.2
粤A0WB35,2,0.4
粤A0WE65,3,0.6000000000000001
粤A0WH46,1,0.2
粤A0WJ39,2,0.4
粤A0WK61,2,0.4
粤A0WQ78,2,0.4
粤A0WQ91,4,0.8
粤A0WV21,4,0.8
粤A0WY30,1,0.2
粤A0X3P8,6,1.2000000000000002
粤A0X6Z6,2,0.4
粤A0X8D5,1,0.2
粤A0X9B3,2,0.4
粤A0XB27,1,0.2
粤A0XL41,1,0.2
粤A0XL77,1,0.2
粤A0XS48,1,0.2
粤A0XU85,1,0.2
粤A0XX97,1,0.2
粤A0Y0N7,1,0.2
粤A0Y3J3,1,0.2
粤A0Y5Q1,3,0.6000000000000001
粤A0Y5Q5,1,0.2
粤A0YD71,1,0.2
粤A0YM45,1,0.2
粤A0YP95,1,0.2
粤A0Z0L9,5,1.0
粤A0Z2E2,1,0.2
粤A0Z6W3,1,0.2
粤A0Z8L1,18,3.6
粤A0Z8R3,1,0.2
粤A0ZD31,1,0.2
粤A0ZD93,4,0.8
粤A0ZE91,1,0.2
粤A0ZF45,2,0.4
粤A0ZJ97,2,0.4
粤A0ZP78,2,0.4
粤A0ZU25,1,0.2
粤A0ZU82,1,0.2
粤A0ZW35,1,0.2
粤A0ZW39,3,0.6000000000000001
粤A1015M,5,1.0
粤A101D8,1,0.2
粤A101TX,3,0.6000000000000001
粤A102VA,1,0.2
粤A104QX,1,0.2
粤A108SU,36,7.2
粤A108VM,9,1.8
粤A10A28,2,0.4
粤A10Z19,2,0.4
粤A110CR,1,0.2
粤A111ED,2,0.4
粤A111YZ,1,0.2
粤A1121X,1,0.2
粤A112VD,1,0.2
粤A112WY,1,0.2
粤A114F1,1,0.2
粤A114WQ,8,1.6
粤A1165D,1,0.2
粤A1168BB,3,0.6000000000000001
粤A116E3,1,0.2
粤A117XQ,1,0.2
粤A121RB,1,0.2
粤A1235W,5,1.0
粤A125SY,2,0.4
粤A1288P,1,0.2
粤A129EK,13,2.6
粤A1310W,3,0.6000000000000001
粤A131U1,1,0.2
粤A131ZA,2,0.4
粤A133YK,2,0.4
粤A135ZQ,1,0.2
粤A1370J,38,7.6000000000000005
粤A1373Q,3,0.6000000000000001
粤A1385T,1,0.2
粤A13C18,4,0.8
粤A1507Z,1,0.2
粤A150ZN,3,0.6000000000000001
粤A151LF,3,0.6000000000000001
粤A151ZU,1,0.2
粤A15230,1,0.2
粤A1528V,1,0.2
粤A1530N,1,0.2
粤A153SC,1,0.2
粤A153SZ,1,0.2
粤A154JA,3,0.6000000000000001
粤A1573Y,3,0.6000000000000001
粤A157PR,1,0.2
粤A1581N,1,0.2
粤A1583T,1,0.2
粤A1586J,1,0.2
粤A1588N,5,1.0
粤A15Z06,1,0.2
粤A165MS,1,0.2
粤A166KM,1,0.2
粤A169GC,2,0.4
粤A16C39,2,0.4
粤A1702N,1,0.2
粤A1705M,1,0.2
粤A1706T,1,0.2
粤A170TJ,8,1.6
粤A170TX,9,1.8
粤A171UA,2,0.4
粤A171ZF,1,0.2
粤A173QY,1,0.2
粤A173TR,1,0.2
粤A1751U,1,0.2
粤A176ZU,2,0.4
粤A1770H,1,0.2
粤A177RA,1,0.2
粤A178LK,3,0.6000000000000001
粤A1792H,4,0.8
粤A179FS,1,0.2
粤A184SZ,3,0.6000000000000001
粤A185SL,2,0.4
粤A186FE,1,0.2
粤A187ZA,4,0.8
粤A18Z20,1,0.2
粤A190CN,13,2.6
粤A1922E,1,0.2
粤A1925R,37,7.4
粤A193QC,1,0.2
粤A195U5,10,2.0
粤A196XN,2,0.4
粤A197VP,5,1.0
粤A198UP,1,0.2
粤A19H02,1,0.2
粤A19W69,1,0.2
粤A1A1K6,1,0.2
粤A1A1L7,6,1.2000000000000002
粤A1A3W2,4,0.8
粤A1A5V8,3,0.6000000000000001
粤A1A5X2,1,0.2
粤A1A7P7,10,2.0
粤A1A9C8,6,1.2000000000000002
粤A1AE99,1,0.2
粤A1AG76,1,0.2
粤A1AJ64,2,0.4
粤A1AM62,1,0.2
粤A1AP01,2,0.4
粤A1AY72,8,1.6
粤A1B3X9,6,1.2000000000000002
粤A1B4F3,3,0.6000000000000001
粤A1B7W2,2,0.4
粤A1B8D1,5,1.0
粤A1BE03,1,0.2
粤A1BL81,1,0.2
粤A1C3P8,3,0.6000000000000001
粤A1C6Z3,1,0.2
粤A1C7K0,3,0.6000000000000001
粤A1C7N8,2,0.4
粤A1C7Z9,2,0.4
粤A1C8U2,6,1.2000000000000002
粤A1CB30,2,0.4
粤A1D0V5,5,1.0
粤A1D3X2,26,5.2
粤A1D8W9,2,0.4
粤A1DF51,1,0.2
粤A1DP85,2,0.4
粤A1DU82,3,0.6000000000000001
粤A1E0R6,4,0.8
粤A1E0T1,1,0.2
粤A1E2H0,3,0.6000000000000001
粤A1E2Q7,1,0.2
粤A1E3G6,1,0.2
粤A1E3Y7,2,0.4
粤A1E4V3,1,0.2
粤A1E5T5,1,0.2
粤A1E9L5,1,0.2
粤A1EA97,1,0.2
粤A1EG36,1,0.2
粤A1EJ87,1,0.2
粤A1EP06,6,1.2000000000000002
粤A1ES30,1,0.2
粤A1EY02,2,0.4
粤A1F0G9,1,0.2
粤A1F1C7,1,0.2
粤A1F1D8,6,1.2000000000000002
粤A1F1G5,9,1.8
粤A1F1W3,2,0.4
粤A1F2N3,1,0.2
粤A1F3L9,1,0.2
粤A1F5T5,1,0.2
粤A1F5W8,1,0.2
粤A1F7A6,1,0.2
粤A1F8G3,1,0.2
粤A1F8V9,1,0.2
粤A1F9W1,1,0.2
粤A1FK96,1,0.2
粤A1FM76,1,0.2
粤A1FP27,4,0.8
粤A1FV58,6,1.2000000000000002
粤A1FV72,2,0.4
粤A1G5U1,4,0.8
粤A1G6L3,1,0.2
粤A1G6X3,1,0.2
粤A1G7N0,6,1.2000000000000002
粤A1G8J5,8,1.6
粤A1G9L1,1,0.2
粤A1GB32,1,0.2
粤A1GF61,1,0.2
粤A1GU58,1,0.2
粤A1H0W1,6,1.2000000000000002
粤A1H1F9,2,0.4
粤A1H2Q3,1,0.2
粤A1H3M2,1,0.2
粤A1H5X5,1,0.2
粤A1H6R4,3,0.6000000000000001
粤A1H8A5,1,0.2
粤A1H8E0,4,0.8
粤A1H8P6,3,0.6000000000000001
粤A1H8W9,1,0.2
粤A1H9H8,2,0.4
粤A1HB37,2,0.4
粤A1HJ10,4,0.8
粤A1HM18,1,0.2
粤A1J0K0,1,0.2
粤A1J1H5,2,0.4
粤A1J321,3,0.6000000000000001
粤A1J6H9,1,0.2
粤A1JE03,3,0.6000000000000001
粤A1JM96,3,0.6000000000000001
粤A1JT07,8,1.6
粤A1JZ23,3,0.6000000000000001
粤A1JZ81,1,0.2
粤A1K2E5,4,0.8
粤A1K7J1,1,0.2
粤A1K9J9,4,0.8
粤A1KA62,1,0.2
粤A1KA81,1,0.2
粤A1KE01,3,0.6000000000000001
粤A1KE63,1,0.2
粤A1KJ62,2,0.4
粤A1KN15,2,0.4
粤A1KR47,1,0.2
粤A1KZ44,1,0.2
粤A1L11V,2,0.4
粤A1L5D3,1,0.2
粤A1L6C8,1,0.2
粤A1L8F0,3,0.6000000000000001
粤A1L9C0,4,0.8
粤A1LD18,2,0.4
粤A1LD27,2,0.4
粤A1LD93,1,0.2
粤A1LE29,1,0.2
粤A1LG63,2,0.4
粤A1LL15,4,0.8
粤A1LU29,1,0.2
粤A1LY03,4,0.8
粤A1LZ52,2,0.4
粤A1M1N3,1,0.2
粤A1M3A5,2,0.4
粤A1MA30,2,0.4
粤A1MC86,9,1.8
粤A1MG09,1,0.2
粤A1MM07,1,0.2
粤A1MN07,1,0.2
粤A1MR58,1,0.2
粤A1MR70,3,0.6000000000000001
粤A1MU26,1,0.2
粤A1NA41,1,0.2
粤A1NC87,3,0.6000000000000001
粤A1NN86,4,0.8
粤A1NQ91,1,0.2
粤A1NR68,1,0.2
粤A1P0W2,3,0.6000000000000001
粤A1P2U8,2,0.4
粤A1P9R5,2,0.4
粤A1PP76,1,0.2
粤A1PT89,1,0.2
粤A1PV63,3,0.6000000000000001
粤A1Q1T0,12,2.4000000000000004
粤A1Q3R8,2,0.4
粤A1Q6Y2,1,0.2
粤A1Q7Q9,2,0.4
粤A1Q9U6,1,0.2
粤A1QA66,1,0.2
粤A1QC09,2,0.4
粤A1QF41,6,1.2000000000000002
粤A1QF88,1,0.2
粤A1QH76,1,0.2
粤A1QS03,2,0.4
粤A1QU23,9,1.8
粤A1R0C9,1,0.2
粤A1R6H0,3,0.6000000000000001
粤A1RD64,2,0.4
粤A1RG71,2,0.4
粤A1RG99,1,0.2
粤A1RJ29,2,0.4
粤A1RP95,1,0.2
粤A1RR52,1,0.2
粤A1RS15,1,0.2
粤A1RT63,4,0.8
粤A1S1W1,3,0.6000000000000001
粤A1S1X9,4,0.8
粤A1S3M1,1,0.2
粤A1S5C6,2,0.4
粤A1S6P1,1,0.2
粤A1S7T9,3,0.6000000000000001
粤A1S7U9,5,1.0
粤A1S9N1,3,0.6000000000000001
粤A1S9Q1,1,0.2
粤A1SC35,4,0.8
粤A1SF50,2,0.4
粤A1SG13,1,0.2
粤A1SH25,1,0.2
粤A1SJ92,3,0.6000000000000001
粤A1SN70,2,0.4
粤A1SZ61,1,0.2
粤A1T2V0,1,0.2
粤A1T3T3,1,0.2
粤A1T6V2,4,0.8
粤A1T8Q9,2,0.4
粤A1TJ70,1,0.2
粤A1TJ73,3,0.6000000000000001
粤A1TM52,1,0.2
粤A1TR50,1,0.2
粤A1TV95,5,1.0
粤A1TW95,5,1.0
粤A1U3T4,2,0.4
粤A1U5T1,1,0.2
粤A1U5U0,1,0.2
粤A1U8N6,4,0.8
粤A1UF29,2,0.4
粤A1UJ80,1,0.2
粤A1UQ19,2,0.4
粤A1UT51,1,0.2
粤A1UU57,1,0.2
粤A1UV18,8,1.6
粤A1UV68,3,0.6000000000000001
粤A1UW78,1,0.2
粤A1UY16,6,1.2000000000000002
粤A1V2Y7,2,0.4
粤A1V5J8,1,0.2
粤A1V5W5,2,0.4
粤A1V8H1,2,0.4
粤A1VA79,4,0.8
粤A1VN50,1,0.2
粤A1VQ26,1,0.2
粤A1VR24,1,0.2
粤A1VT59,1,0.2
粤A1W0A6,1,0.2
粤A1W3F0,1,0.2
粤A1W6H8,3,0.6000000000000001
粤A1W7R1,1,0.2
粤A1W7W6,2,0.4
粤A1W9J3,6,1.2000000000000002
粤A1W9S1,5,1.0
粤A1WE22,3,0.6000000000000001
粤A1WG26,1,0.2
粤A1WH11,3,0.6000000000000001
粤A1X2H5,1,0.2
粤A1X2S1,10,2.0
粤A1X3C8,2,0.4
粤A1X7G7,2,0.4
粤A1X883,2,0.4
粤A1X9T9,3,0.6000000000000001
粤A1XE54,1,0.2
粤A1XH14,4,0.8
粤A1XK90,9,1.8
粤A1XU86,2,0.4
粤A1XV33,4,0.8
粤A1XV58,4,0.8
粤A1XY76,2,0.4
粤A1Y1D9,1,0.2
粤A1Y3G2,1,0.2
粤A1Y3T2,1,0.2
粤A1Y5C0,11,2.2
粤A1Y5E8,5,1.0
粤A1Y8A0,1,0.2
粤A1Y8E9,2,0.4
粤A1Y8F1,1,0.2
粤A1Y9E5,3,0.6000000000000001
粤A1YE22,1,0.2
粤A1YE98,1,0.2
粤A1Z3U9,2,0.4
粤A1ZC98,5,1.0
粤A1ZE22,1,0.2
粤A1ZF67,1,0.2
粤A1ZG82,2,0.4
粤A1ZH13,1,0.2
粤A1ZL35,2,0.4
粤A1ZP57,1,0.2
粤A1ZR60,4,0.8
粤A1ZT55,2,0.4
粤A1ZX80,1,0.2
粤A1ZY02,2,0.4
粤A2012E,2,0.4
粤A2024N,5,1.0
粤A202K8,6,1.2000000000000002
粤A2046V,3,0.6000000000000001
粤A204T7,1,0.2
粤A2052T,1,0.2
粤A2053G,4,0.8
粤A205RB,1,0.2
粤A2076R,1,0.2
粤A208DB,1,0.2
粤A208XA,15,3.0
粤A2120E,1,0.2
粤A213SW,2,0.4
粤A2165L,1,0.2
粤A216GE,4,0.8
粤A216XR,1,0.2
粤A2172G,5,1.0
粤A2173M,1,0.2
粤A217ZX,1,0.2
粤A2184F,3,0.6000000000000001
粤A2189Q,1,0.2
粤A218MV,1,0.2
粤A21W08,3,0.6000000000000001
粤A220Q1,9,1.8
粤A220UL,4,0.8
粤A220WF,2,0.4
粤A2214L,1,0.2
粤A221TT,6,1.2000000000000002
粤A222R9,2,0.4
粤A2250W,3,0.6000000000000001
粤A225QQ,1,0.2
粤A2262Y,1,0.2
粤A2264E,1,0.2
粤A2279K,5,1.0
粤A227DH,2,0.4
粤A2285P,5,1.0
粤A228EZ,1,0.2
粤A2296Y,5,1.0
粤A22X7X,4,0.8
粤A22Z07,1,0.2
粤A2313P,4,0.8
粤A231XG,1,0.2
粤A232FS,1,0.2
粤A232W9,3,0.6000000000000001
粤A233UP,1,0.2
粤A238QE,2,0.4
粤A23P77,1,0.2
粤A240LZ,6,1.2000000000000002
粤A24G36,4,0.8
粤A24J35,1,0.2
粤A2506L,2,0.4
粤A2563H,1,0.2
粤A2577S,3,0.6000000000000001
粤A2579E,1,0.2
粤A2596W,5,1.0
粤A25H67,11,2.2
粤A2600Q,9,1.8
粤A260P5,1,0.2
粤A260YP,1,0.2
粤A261MT,1,0.2
粤A262SV,2,0.4
粤A263VZ,2,0.4
粤A2684H,1,0.2
粤A2684P,2,0.4
粤A269NE,1,0.2
粤A271JW,2,0.4
粤A271WU,3,0.6000000000000001
粤A274RP,6,1.2000000000000002
粤A275XN,1,0.2
粤A2771N,3,0.6000000000000001
粤A277RT,2,0.4
粤A278FS,1,0.2
粤A27D88,2,0.4
粤A27H55,2,0.4
粤A280UU,1,0.2
粤A281V0,2,0.4
粤A282RN,2,0.4
粤A282WN,1,0.2
粤A283VB,5,1.0
粤A284MU,9,1.8
粤A285UU,1,0.2
粤A286HX,3,0.6000000000000001
粤A286R5,1,0.2
粤A2873P,2,0.4
粤A2897E,1,0.2
粤A289QK,1,0.2
粤A2907R,2,0.4
粤A290SY,1,0.2
粤A291WD,6,1.2000000000000002
粤A296BH,14,2.8000000000000003
粤A296SA,2,0.4
粤A296T5,4,0.8
粤A2A0H1,2,0.4
粤A2A2T0,4,0.8
粤A2A2U6,2,0.4
粤A2A3A8,3,0.6000000000000001
粤A2AE21,2,0.4
粤A2AL67,1,0.2
粤A2AM18,1,0.2
粤A2AV11,2,0.4
粤A2AV50,1,0.2
粤A2B2Y3,20,4.0
粤A2B8X5,2,0.4
粤A2BN25,1,0.2
粤A2BS51,3,0.6000000000000001
粤A2BY48,1,0.2
粤A2C2A5,7,1.4000000000000001
粤A2C4Z8,6,1.2000000000000002
粤A2C6X0,3,0.6000000000000001
粤A2C7U3,1,0.2
粤A2C8Z3,7,1.4000000000000001
粤A2C9Q2,3,0.6000000000000001
粤A2C9Z1,1,0.2
粤A2CP27,1,0.2
粤A2CT33,3,0.6000000000000001
粤A2CV20,1,0.2
粤A2CX63,1,0.2
粤A2D0T8,9,1.8
粤A2D1U1,1,0.2
粤A2D1W5,1,0.2
粤A2D2T9,3,0.6000000000000001
粤A2D5V6,1,0.2
粤A2D6U0,2,0.4
粤A2D6V0,1,0.2
粤A2D7D8,2,0.4
粤A2D8T2,8,1.6
粤A2E0V8,1,0.2
粤A2E1F9,1,0.2
粤A2E1Y7,2,0.4
粤A2E2Y6,1,0.2
粤A2E3V0,1,0.2
粤A2E7K1,1,0.2
粤A2E7R5,3,0.6000000000000001
粤A2E9E5,3,0.6000000000000001
粤A2E9K1,1,0.2
粤A2EE97,3,0.6000000000000001
粤A2EJ15,3,0.6000000000000001
粤A2F2C9,1,0.2
粤A2F2L0,1,0.2
粤A2F3Q7,5,1.0
粤A2F6M7,53,10.600000000000001
粤A2F6Q0,2,0.4
粤A2F8D5,1,0.2
粤A2F8L0,1,0.2
粤A2F8M9,2,0.4
粤A2F8R3,3,0.6000000000000001
粤A2F9G1,1,0.2
粤A2F9P0,1,0.2
粤A2FC51,5,1.0
粤A2FP87,6,1.2000000000000002
粤A2G0D7,1,0.2
粤A2G0H3,2,0.4
粤A2G28Q,1,0.2
粤A2G2U3,3,0.6000000000000001
粤A2G3B9,5,1.0
